individualID,decimalLatitude,decimalLongitude,stemDiameter
NEON.PLA.D16.ABBY.02731,45.76204616196538,-122.37108459540188,12.8
NEON.PLA.D16.ABBY.02730,45.76206516743527,-122.37105456320931,15.2
NEON.PLA.D16.ABBY.01564,45.76195982003766,-122.37111016379906,16.9
NEON.PLA.D16.ABBY.02954,45.76202185186339,-122.37114275295112,12
NEON.PLA.D16.ABBY.02969,45.76458949989593,-122.3866896482967,1.4
NEON.PLA.D16.ABBY.01544,45.761970869564564,-122.37107429987826,14.6
NEON.PLA.D16.ABBY.01530,45.76198383130816,-122.37120379559593,15.6
NEON.PLA.D16.ABBY.01507,45.76193369771125,-122.37121441016298,14.5
NEON.PLA.D16.ABBY.01551,45.76208588555966,-122.3711085369058,14.3
NEON.PLA.D16.ABBY.01521,45.76200992289724,-122.37119912124494,13.5
NEON.PLA.D16.ABBY.01561,45.762075122121985,-122.3711746563294,12.7
NEON.PLA.D16.ABBY.01512,45.76194527763545,-122.3710169786571,10.8
NEON.PLA.D16.ABBY.02904,45.7542713078578,-122.38420796395884,1.1
NEON.PLA.D16.ABBY.02750,45.77104241668941,-122.38933366704259,1.45
NEON.PLA.D16.ABBY.02505,45.754291904013236,-122.38432712371979,1.7
NEON.PLA.D16.ABBY.02613,45.75428459643566,-122.38417323166414,1.2
NEON.PLA.D16.ABBY.02971,45.77090799387402,-122.38933119899181,2.4
NEON.PLA.D16.ABBY.02749,45.771003546359474,-122.38955122222006,2.7
NEON.PLA.D16.ABBY.02902,45.75432474821505,-122.38411556799478,1.6
NEON.PLA.D16.ABBY.02615,45.7542332364143,-122.38413813250078,1.1
NEON.PLA.D16.ABBY.02699,45.75430088540483,-122.38418805712874,129.4
NEON.PLA.D16.ABBY.02503,45.75426233124037,-122.38429230943095,1.2
NEON.PLA.D16.ABBY.02775,45.77100473953762,-122.38954277482756,1.1
NEON.PLA.D16.ABBY.02773,45.77104391540475,-122.38932527682266,1
NEON.PLA.D16.ABBY.02976,45.77090714816885,-122.3893195346875,1
NEON.PLA.D16.ABBY.02943,45.770965397315905,-122.3894657304403,2.3
NEON.PLA.D16.ABBY.02974,45.77096944231508,-122.38930944447996,1.1
NEON.PLA.D16.ABBY.02502,45.7542531539774,-122.38416657275262,2
NEON.PLA.D16.ABBY.02621,45.754319810734714,-122.38436113592293,2.4
NEON.PLA.D16.ABBY.02906,45.75420814229712,-122.38415781664118,1.1
NEON.PLA.D16.ABBY.02616,45.7542031602181,-122.38412014133414,1
NEON.PLA.D16.ABBY.01501,45.74705792919884,-122.33243711297706,58.3
NEON.PLA.D16.ABBY.02921,45.746995798120075,-122.33224579923944,47.4
NEON.PLA.D16.ABBY.02923,45.74692399283736,-122.33239361597177,15.1
NEON.PLA.D16.ABBY.02917,45.746902017249674,-122.33231009946707,55.2
NEON.PLA.D16.ABBY.02666,45.7470151581954,-122.3323392990547,14.3
NEON.PLA.D16.ABBY.02507,45.74702317877359,-122.33237710384138,37.5
NEON.PLA.D16.ABBY.02662,45.74704829586005,-122.33233840438427,54
NEON.PLA.D16.ABBY.01732,45.771365621969274,-122.35510647028283,18.7
NEON.PLA.D16.ABBY.02664,45.74695452520363,-122.33252548694362,23.3
NEON.PLA.D16.ABBY.02919,45.74697374605009,-122.33240102137852,40.4
NEON.PLA.D16.ABBY.02540,45.771346463669,-122.3551797349632,55.6
NEON.PLA.D16.ABBY.02660,45.74709459629072,-122.33230474383338,20
NEON.PLA.D16.ABBY.02663,45.74703014834714,-122.33232376883004,34.2
NEON.PLA.D16.ABBY.01745,45.771382958838444,-122.3552051715141,84.9
NEON.PLA.D16.ABBY.02915,45.74694927719157,-122.33234941093619,31.6
NEON.PLA.D16.ABBY.02918,45.74695588480656,-122.33239562841005,37.3
NEON.PLA.D16.ABBY.02665,45.74693366651869,-122.33249091858241,51.7
NEON.PLA.D16.ABBY.02656,45.747082694554265,-122.33240144135522,28
NEON.PLA.D16.ABBY.02914,45.746981978994,-122.3323361748127,53.7
NEON.PLA.D16.ABBY.02692,45.74692498139923,-122.3325037276057,69.9
NEON.PLA.D16.ABBY.02661,45.746956933816854,-122.33253149057956,32.1
NEON.PLA.D16.ABBY.01756,45.747032991440484,-122.33252441246263,42
NEON.PLA.D16.ABBY.01744,45.77141947674167,-122.35512556890475,54.6
NEON.PLA.D16.ABBY.02920,45.74699182722003,-122.33240435586399,19.6
NEON.PLA.D16.ABBY.01757,45.74701232905661,-122.33245860317237,39.5
NEON.PLA.D16.ABBY.02916,45.74693474467479,-122.3323713600675,35.8
NEON.PLA.D16.ABBY.01765,45.747013547277035,-122.3324430317503,20.1
NEON.PLA.D16.ABBY.01767,45.747002337928855,-122.33249271610329,60.4
NEON.PLA.D16.ABBY.02785,45.77275892443469,-122.36991129375417,14
NEON.PLA.D16.ABBY.01694,45.7727016383258,-122.3696737376549,12.5
NEON.PLA.D16.ABBY.01697,45.772681995990666,-122.36983152280679,11.5
NEON.PLA.D16.ABBY.01693,45.77269978950394,-122.36980885847163,11.3
NEON.PLA.D16.ABBY.01688,45.77271896901414,-122.36983313084819,15.1
NEON.PLA.D16.ABBY.01690,45.77269027658532,-122.36976147342199,12.1
NEON.PLA.D16.ABBY.01698,45.772758898724135,-122.36969181910453,13
NEON.PLA.D16.ABBY.01608,45.77276254290636,-122.36988153162407,10.7
NEON.PLA.D16.ABBY.01686,45.772739794714425,-122.36982986250614,11
NEON.PLA.D16.ABBY.01618,45.77275507463175,-122.36985972495553,13.5
NEON.PLA.D16.ABBY.02576,45.752551208587214,-122.3258422635194,11.6
NEON.PLA.D16.ABBY.01647,45.75121484861497,-122.31749342557113,27.2
NEON.PLA.D16.ABBY.01646,45.75122334580762,-122.3174837922899,23.6
NEON.PLA.D16.ABBY.01635,45.75125329191292,-122.31726333369784,23.75
NEON.PLA.D16.ABBY.02683,45.75257437191971,-122.32573313168405,11
NEON.PLA.D16.ABBY.01634,45.75128512236027,-122.3172584478821,32.1
NEON.PLA.D16.ABBY.01638,45.75122693880759,-122.31733801862185,64.5
NEON.PLA.D16.ABBY.01639,45.75120635165115,-122.31733373319675,70.9
NEON.PLA.D16.ABBY.02575,45.75266381807642,-122.32592847898721,10
NEON.PLA.D16.ABBY.01637,45.75127018435682,-122.31735160423865,31.2
NEON.PLA.D16.ABBY.01620,45.751098101963876,-122.31746142174889,48.7
NEON.PLA.D16.ABBY.01629,45.751133216236354,-122.31736995767939,45.7
NEON.PLA.D16.ABBY.02573,45.752653063997194,-122.32587857691014,10.5
NEON.PLA.D16.ABBY.01640,45.75122992430345,-122.31731028438713,16.9
NEON.PLA.D16.ABBY.02632,45.77264952597826,-122.34628008902533,36.8
NEON.PLA.D16.ABBY.01621,45.75117245213073,-122.3174903537737,65.9
NEON.PLA.D16.ABBY.02554,45.75265270439231,-122.32595982558314,13.3
NEON.PLA.D16.ABBY.02688,45.752568276641426,-122.32590997579909,11.5
NEON.PLA.D16.ABBY.01645,45.75120550403263,-122.31740668622442,77.9
NEON.PLA.D16.ABBY.02639,45.7726662764809,-122.34646140803972,26.766666666666666
NEON.PLA.D16.ABBY.02637,45.772588308962916,-122.34646207529524,30.1
NEON.PLA.D16.ABBY.02633,45.77258773018259,-122.34648960197555,103.5
NEON.PLA.D16.ABBY.02628,45.77264230809482,-122.34626721861198,18.1
NEON.PLA.D16.ABBY.01628,45.75117062563938,-122.31730832660598,60.9
NEON.PLA.D16.ABBY.01636,45.751270402345455,-122.31733639629067,53.3
NEON.PLA.D16.ABBY.01622,45.75114647028703,-122.31742638852073,47.6
NEON.PLA.D16.ABBY.02643,45.77254301043793,-122.3463299012971,58.2
NEON.PLA.D16.ABBY.02651,45.7726411797411,-122.34637443503055,82.4
NEON.PLA.D16.ABBY.02571,45.75269085680862,-122.3259490589852,12.1
NEON.PLA.D16.ABBY.02572,45.752672501394336,-122.3259589903493,11
NEON.PLA.D16.ABBY.02574,45.75267737514058,-122.3258984573348,10.4
NEON.PLA.D16.ABBY.01612,45.751125042316694,-122.31748850311408,29.3
NEON.PLA.D16.ABBY.01797,45.75397246256696,-122.29848717241165,14.6
NEON.PLA.D16.ABBY.01798,45.75397654587553,-122.29844395517256,49.6
NEON.PLA.D16.ABBY.02832,45.753989815692414,-122.29862088050531,21.8
NEON.PLA.D16.ABBY.02894,45.754113606140926,-122.29842950350368,50
NEON.PLA.D16.ABBY.01792,45.75407882442008,-122.2985503356036,41
NEON.PLA.D16.ABBY.01986,45.753983780365566,-122.29860009234265,18.5
NEON.PLA.D16.ABBY.02896,45.75405286206147,-122.29848728653683,33.6
NEON.PLA.D16.ABBY.02831,45.75399383261621,-122.29864299817315,40.2
NEON.PLA.D16.ABBY.01794,45.75409974474152,-122.29851537954066,37.5
NEON.PLA.D16.ABBY.02829,45.75403229132781,-122.29862763529614,35.2
NEON.PLA.D16.ABBY.01796,45.75408897280404,-122.29843096351823,41.5
NEON.PLA.D16.ABBY.02830,45.754035394192464,-122.29863677596879,38.2
NEON.PLA.D16.ABBY.01799,45.75397424008428,-122.29840275468321,49.8
NEON.PLA.D16.ABBY.01984,45.75405707917147,-122.29858692150043,22
NEON.PLA.D16.ABBY.01988,45.75400542998369,-122.29839238500932,49.9
NEON.PLA.D16.ABBY.01985,45.75407632053186,-122.29862445998559,31.5
NEON.PLA.D16.ABBY.01793,45.75411437761258,-122.29861575916061,66.4
NEON.PLA.D16.ABBY.02834,45.75400366993458,-122.29864344350887,60.1
NEON.PLA.D16.ABBY.01987,45.75408841519398,-122.2984813600221,45.6
NEON.PLA.D16.ABBY.01795,45.754117657950566,-122.29847635605651,46.2
NEON.PLA.D16.ABBY.02895,45.754057547419215,-122.29849247988174,44.7
NEON.PLA.D16.ABBY.02833,45.75398275539508,-122.29864120007709,15.3
NEON.PLA.D16.ABBY.01791,45.75397420855339,-122.29855988110795,75.5
NEON.PLA.D16.ABBY.01614,45.739062664832275,-122.30916486507476,1.4
NEON.PLA.D16.ABBY.01959,45.738982944734985,-122.30914014220862,2.5
NEON.PLA.D16.ABBY.01514,45.73905129441966,-122.30899515072358,1.6
NEON.PLA.D16.ABBY.01547,45.73902118569836,-122.30913309413236,1.5
NEON.PLA.D16.ABBY.02612,45.754311738226754,-122.38417264568685,3
NEON.PLA.D16.ABBY.01971,45.73906730750128,-122.30921070718733,2.5
NEON.PLA.D16.ABBY.01969,45.7391266247659,-122.30918770184508,1.1
NEON.PLA.D16.ABBY.01906,45.76948540817353,-122.32442181435971,21.4
NEON.PLA.D16.ABBY.01920,45.769507928778644,-122.32449523619373,29
NEON.PLA.D16.ABBY.01921,45.76949632952044,-122.3243642021788,82
NEON.PLA.D16.ABBY.01919,45.76948145445287,-122.32457678821972,19.4
NEON.PLA.D16.ABBY.01907,45.76946159363849,-122.32443455735243,13.8
NEON.PLA.D16.ABBY.01935,45.76946624701732,-122.32437598342099,69.5
NEON.PLA.D16.ABBY.01903,45.76948244694972,-122.32456795756234,33.45
NEON.PLA.D16.ABBY.01819,45.76954124089726,-122.32451071471554,17.8
NEON.PLA.D16.ABBY.01923,45.76947551859382,-122.32439483909573,63.6
NEON.PLA.D16.ABBY.01901,45.769505876454225,-122.32456937173036,29
NEON.PLA.D16.ABBY.01816,45.76960218769181,-122.3243724795141,35.9
NEON.PLA.D16.ABBY.01934,45.7695893364055,-122.32447361668207,33.9
NEON.PLA.D16.ABBY.01908,45.769482865741736,-122.32451060432521,10.2
NEON.PLA.D16.ABBY.02587,45.76884993123737,-122.36107328794859,65.4
NEON.PLA.D16.ABBY.01818,45.76956350734848,-122.32446398823468,23.7
NEON.PLA.D16.ABBY.01904,45.76946527526743,-122.32456279101996,23.7
NEON.PLA.D16.ABBY.01922,45.76953577546459,-122.32447156146151,29.3
NEON.PLA.D16.ABBY.01910,45.76950321736853,-122.32453743488531,20.2
NEON.PLA.D16.ABBY.01820,45.76957525992964,-122.32453991857881,76.1
NEON.PLA.D16.ABBY.01909,45.76950830014188,-122.32454679596609,24.2
NEON.PLA.D16.ABBY.01811,45.769605955459014,-122.32455226402352,96.9
NEON.PLA.D16.ABBY.01917,45.769475124978456,-122.3245893088852,25.5
NEON.PLA.D16.ABBY.01902,45.76952305715909,-122.32457588830935,50.5
NEON.PLA.D16.ABBY.01905,45.769481496777146,-122.32447487853258,18.4
NEON.PLA.D16.ABBY.01911,45.76950195310076,-122.32454413308635,19.4
NEON.PLA.D16.ABBY.01817,45.769545453882145,-122.32444253573607,22.15
NEON.PLA.D16.ABBY.01931,45.76947906750909,-122.32440065893073,18.6
NEON.PLA.D16.ABBY.01915,45.76944977369514,-122.32456512030846,22.3
NEON.PLA.D16.ABBY.03151,45.762528114922205,-122.33118933812715,11.35
NEON.PLA.D16.ABBY.01888,45.7620143840628,-122.33292136647773,18.1
NEON.PLA.D16.ABBY.01653,45.76358734239498,-122.3280277586465,11.75
NEON.PLA.D16.ABBY.01979,45.76362214782291,-122.32824616009938,11.75
NEON.PLA.D16.ABBY.01785,45.76357686100058,-122.32812305095572,10.95
NEON.PLA.D16.ABBY.01975,45.7635339395414,-122.32823641704033,11.2
NEON.PLA.D16.ABBY.02640,45.763714868043785,-122.33013263020904,11.4
NEON.PLA.D16.ABBY.01848,45.763687851618336,-122.33006257983195,10.1
NEON.PLA.D16.ABBY.01855,45.76296585366045,-122.32465424695074,10.95
NEON.PLA.D16.ABBY.01841,45.762945259562905,-122.32461632620563,10.1
NEON.PLA.D16.ABBY.01850,45.76296079071122,-122.32468642532436,10.850000000000001
NEON.PLA.D16.ABBY.01509,45.76298861295848,-122.32472978163284,10.75
NEON.PLA.D16.ABBY.01669,45.76296347485134,-122.32478344589629,10.8
NEON.PLA.D16.ABBY.01837,45.76307642872686,-122.32468523320216,10.8
NEON.PLA.D16.ABBY.03099,45.76070623565854,-122.33167388384497,11.350000000000001
NEON.PLA.D16.ABBY.02559,45.76071208102012,-122.33180207623255,11.5
NEON.PLA.D16.ABBY.02763,45.760565509177916,-122.33175786177374,10.7
NEON.PLA.D16.ABBY.01678,45.76063481746285,-122.33168577262647,10.75
NEON.PLA.D16.ABBY.02696,45.76068320079541,-122.33167483597984,10.9
NEON.PLA.D16.ABBY.02762,45.760482931750325,-122.33162901362705,11.15
NEON.PLA.D16.ABBY.01683,45.76073924668325,-122.33162288058429,11.5
NEON.PLA.D16.ABBY.01842,45.76057850906532,-122.33169901185293,11.399999999999999
NEON.PLA.D16.ABBY.01849,45.76059869137114,-122.33160884778403,11.149999999999999
NEON.PLA.D16.ABBY.01805,45.76041132252487,-122.32874213595292,11.25
NEON.PLA.D16.ABBY.01809,45.76038497309229,-122.32854524380167,10.899999999999999
NEON.PLA.D16.ABBY.01684,45.76153606093764,-122.33081646592049,10.5
NEON.PLA.D16.ABBY.02860,45.76136831376841,-122.33095721323423,11.55
NEON.PLA.D16.ABBY.02861,45.7613536392004,-122.33101380482344,12.3
NEON.PLA.D16.ABBY.02862,45.761302983010786,-122.3310275711971,11.15
NEON.PLA.D16.ABBY.02865,45.76123893963905,-122.3308625605496,10.899999999999999
NEON.PLA.D16.ABBY.02863,45.76129089440667,-122.3309901520156,12.600000000000001
NEON.PLA.D16.ABBY.02864,45.761266226551605,-122.33089624872837,11.7
NEON.PLA.D16.ABBY.01673,45.76243830622385,-122.32860592041024,10
NEON.PLA.D16.ABBY.02543,45.762294564127664,-122.32349062465644,11.649999999999999
NEON.PLA.D16.ABBY.02646,45.761985125016494,-122.32358893612854,11.7
NEON.PLA.D16.ABBY.02771,45.761964606638045,-122.32363663464878,11.3
NEON.PLA.D16.ABBY.02853,45.762273234313106,-122.3329718729643,11.05
NEON.PLA.D16.ABBY.03333,45.76236200882302,-122.33293853227943,12.25
NEON.PLA.D16.ABBY.03150,45.762460087224206,-122.33128851958766,11.3
NEON.PLA.D16.ABBY.03148,45.76261909164481,-122.33116590291075,11.1
NEON.PLA.D16.ABBY.03149,45.762316611260076,-122.33124544792113,11.1
NEON.PLA.D16.ABBY.00655,45.76261644774507,-122.3313078194733,9.15
NEON.PLA.D16.ABBY.03152,45.76262846828763,-122.331270320658,12.3
NEON.PLA.D16.ABBY.02924,45.74692119882489,-122.33241544992028,60.8
NEON.PLA.D16.ABBY.03171,45.76363515383051,-122.32791040433759,10.5
NEON.PLA.D16.ABBY.03174,45.763541420071604,-122.3279174862203,10.3
NEON.PLA.D16.ABBY.03173,45.763542859344064,-122.32787580122695,10.2
NEON.PLA.D16.ABBY.03169,45.76361448993444,-122.32799487053487,11.3
NEON.PLA.D16.ABBY.03387,45.76362071315618,-122.32827696360924,10.1
NEON.PLA.D16.ABBY.03175,45.763535412797886,-122.32799929196513,11.4
NEON.PLA.D16.ABBY.03383,45.76355836313608,-122.3281436808586,10.6
NEON.PLA.D16.ABBY.03170,45.763632441141056,-122.3279353965137,11.6
NEON.PLA.D16.ABBY.03172,45.7636310151679,-122.3278592125579,12.5
NEON.PLA.D16.ABBY.03385,45.763514048394214,-122.32818800055973,10.4
NEON.PLA.D16.ABBY.03366,45.76063217184768,-122.33171622680715,10.4
NEON.PLA.D16.ABBY.04820,45.76062404760649,-122.3315802647542,11.5
NEON.PLA.D16.ABBY.03791,45.76227138395471,-122.32860672779435,11
NEON.PLA.D16.ABBY.03738,45.76238838810737,-122.32865346354377,10.5
NEON.PLA.D16.ABBY.03194,45.760569095357035,-122.33156562609247,10.1
NEON.PLA.D16.ABBY.03347,45.76073029144282,-122.33170411156111,10.4
NEON.PLA.D16.ABBY.03734,45.762403521168395,-122.32840338327516,11.1
NEON.PLA.D16.ABBY.03901,45.76066575521713,-122.33159906925358,10.3
NEON.PLA.D16.ABBY.03348,45.76073900194405,-122.33157019073303,10.9
NEON.PLA.D16.ABBY.04352,45.760636100032684,-122.33162381876022,10
NEON.PLA.D16.ABBY.03367,45.76063469494091,-122.33174829631272,10.5
NEON.PLA.D16.ABBY.02098,45.760648434800906,-122.33169876129021,10.2
NEON.PLA.D16.ABBY.04354,45.76064349458689,-122.33165698727306,10.4
NEON.PLA.D16.ABBY.03368,45.76062260275762,-122.3317975264964,10.6
NEON.PLA.D16.ABBY.04364,45.76061075230813,-122.3317340364268,11.5
NEON.PLA.D16.ABBY.03356,45.76169380329724,-122.32733511305388,11.3
NEON.PLA.D16.ABBY.03354,45.761643317736244,-122.32708800357332,10.3
NEON.PLA.D16.ABBY.03379,45.762281514728464,-122.323624939505,10.5
NEON.PLA.D16.ABBY.03373,45.76195641812153,-122.32361343237709,13.2
NEON.PLA.D16.ABBY.03344,45.76194929505632,-122.3235682756959,11.4
NEON.PLA.D16.ABBY.02090,45.76201953110215,-122.32362054665457,11.2
NEON.PLA.D16.ABBY.02089,45.76203326480245,-122.32366716639753,12.2
NEON.PLA.D16.ABBY.00826,45.76169284335563,-122.32719762865575,7.824999999999999
NEON.PLA.D16.ABBY.00867,45.761513584260214,-122.32760029918659,10.3
NEON.PLA.D16.ABBY.00819,45.761659765195,-122.32726952721934,8.3
NEON.PLA.D16.ABBY.03355,45.761618343303844,-122.32710374566855,11.5
NEON.PLA.D16.ABBY.03758,45.762394215757155,-122.33131696764329,11.5
NEON.PLA.D16.ABBY.03761,45.762356537307305,-122.33127636234855,10.8
NEON.PLA.D16.ABBY.03766,45.76258133896042,-122.33117054415224,11.2
NEON.PLA.D16.ABBY.03760,45.762457534390144,-122.33134340043394,11
NEON.PLA.D16.ABBY.03764,45.762310505271884,-122.33127077225805,11
NEON.PLA.D16.ABBY.03759,45.7624111258906,-122.33134828521345,11.4
NEON.PLA.D16.ABBY.03767,45.762619953886215,-122.33133374821345,10.5
NEON.PLA.D16.ABBY.03765,45.76262255929408,-122.33114793635119,88.2
NEON.PLA.D16.ABBY.03763,45.76228696639402,-122.3312187938533,10.5
NEON.PLA.D16.ABBY.03762,45.762298957154925,-122.33118873573943,10.9
NEON.PLA.D16.ABBY.03374,45.76136371040467,-122.33086658046409,10.2
NEON.PLA.D16.ABBY.01674,45.76133535015409,-122.33103467895832,11
NEON.PLA.D16.ABBY.02544,45.7612343038429,-122.33089866862032,10.3
NEON.PLA.D16.ABBY.03371,45.76140673688605,-122.33084326828818,11.4
NEON.PLA.D16.ABBY.03088,45.76149618470253,-122.33083084430068,11.7
NEON.PLA.D16.ABBY.03375,45.761409925469906,-122.33087454414766,10.1
NEON.PLA.D16.ABBY.03378,45.76143564438122,-122.33089339824309,10.8
NEON.PLA.D16.ABBY.00741,45.761271183324126,-122.33102812057724,8.3
NEON.PLA.D16.ABBY.03377,45.761430136454614,-122.33085455808974,11.1
NEON.PLA.D16.ABBY.03372,45.761387371496106,-122.33080152354863,13.8
NEON.PLA.D16.ABBY.00748,45.76119024562565,-122.33095931949961,8.3
NEON.PLA.D16.ABBY.00747,45.76119592246408,-122.3310331766561,8.233333333333334
NEON.PLA.D16.ABBY.03087,45.76150156767449,-122.33078691910008,11.1
NEON.PLA.D16.ABBY.03380,45.76144611986386,-122.33081270937465,11.8
NEON.PLA.D16.ABBY.03095,45.7630125004004,-122.3247013433417,10.8
NEON.PLA.D16.ABBY.03744,45.76236236413885,-122.33306318840222,11.7
NEON.PLA.D16.ABBY.03753,45.762335131313854,-122.33299128476902,10.5
NEON.PLA.D16.ABBY.01132,45.76234696869484,-122.33288841794798,9.333333333333334
NEON.PLA.D16.ABBY.03756,45.76235454687314,-122.3330235652059,11.5
NEON.PLA.D16.ABBY.03097,45.762955602668036,-122.32473629681719,10.6
NEON.PLA.D16.ABBY.02845,45.76300896780194,-122.32479750288016,10
NEON.PLA.D16.ABBY.03096,45.76300322930508,-122.32467995378522,11.1
NEON.PLA.D16.ABBY.01983,45.76299334888036,-122.32479360045772,11.2
NEON.PLA.D16.ABBY.02541,45.763115735049034,-122.32478407390893,10.9
NEON.PLA.D16.ABBY.03755,45.762305408715264,-122.33296591992546,10.6
NEON.PLA.D16.ABBY.03384,45.763528850939466,-122.32813666768355,10.8
NEON.PLA.D16.ABBY.03386,45.763601097027255,-122.32824944057498,10.8
NEON.PLA.D16.ABBY.03382,45.76359846973001,-122.32807872941608,10.6
NEON.PLA.D16.ABBY.03388,45.76361633423478,-122.3283151299881,10.5
NEON.PLA.D16.ABBY.02083,45.761318811773755,-122.32521563253887,10.2
NEON.PLA.D16.ABBY.03381,45.761268471927316,-122.32494429757102,10.1
NEON.PLA.D16.ABBY.03337,45.76117079847691,-122.32502037040634,10.6
NEON.PLA.D16.ABBY.00305,45.76126660331213,-122.32479284783624,9.066666666666666
NEON.PLA.D16.ABBY.00215,45.761177534161405,-122.32486633266524,9.033333333333333
NEON.PLA.D16.ABBY.00068,45.761240646971814,-122.32515499012163,9.6
NEON.PLA.D16.ABBY.02546,45.7611365835482,-122.3249201677628,10.8
NEON.PLA.D16.ABBY.02054,45.761241286525575,-122.32519594636713,10.5
NEON.PLA.D16.ABBY.03336,45.76117198260984,-122.32493916670374,10.5
NEON.PLA.D16.ABBY.03369,45.76054797704447,-122.33173621155397,10.7
NEON.PLA.D16.ABBY.03350,45.76053452614516,-122.33180806082123,10
NEON.PLA.D16.ABBY.03351,45.760484530236084,-122.33151207518068,10.5
NEON.PLA.D16.ABBY.03349,45.76057018417031,-122.33176081065841,11.2
NEON.PLA.D16.ABBY.03363,45.76048769266943,-122.32871620958643,10.8
NEON.PLA.D16.ABBY.03361,45.76040835851909,-122.32866138029587,11.5
NEON.PLA.D16.ABBY.03362,45.76041670712351,-122.3286939618623,10.8
NEON.PLA.D16.ABBY.03770,45.76157874509423,-122.32753286533256,10.9
NEON.PLA.D16.ABBY.02766,45.761572828627706,-122.32749518089246,10.1
NEON.PLA.D16.ABBY.02767,45.76160401355022,-122.32757106373725,11
NEON.PLA.D16.ABBY.03199,45.76149379960903,-122.32745777671313,10.8
NEON.PLA.D16.ABBY.02764,45.76150968650434,-122.32737876800104,11.7
NEON.PLA.D16.ABBY.02765,45.761595134434515,-122.32750176412958,10.2
NEON.PLA.D16.ABBY.00868,45.76152995018047,-122.32756686733896,9.866666666666665
NEON.PLA.D16.ABBY.01397,45.761443479565784,-122.32734744853,10.3
NEON.PLA.D16.ABBY.00852,45.76161310616381,-122.3273525820737,8.875
NEON.PLA.D16.ABBY.00871,45.76148467237062,-122.32753122938446,10.8
NEON.PLA.D16.WREF.04961,45.82308180211543,-121.96039218937632,11.5
NEON.PLA.D16.WREF.04985,45.82299477332717,-121.96053536726613,42.2
NEON.PLA.D16.WREF.04982,45.82302917437967,-121.96045685726065,12.1
NEON.PLA.D16.WREF.04988,45.82297931819781,-121.96045098964093,13.8
NEON.PLA.D16.WREF.04992,45.82296910979049,-121.96050222702117,12.9
NEON.PLA.D16.WREF.04984,45.82293399319261,-121.96056844151825,99
NEON.PLA.D16.WREF.04890,45.82274479165991,-121.96078717861072,91.5
NEON.PLA.D16.WREF.04983,45.82292445302822,-121.96054354076323,90.1
