"uid","domainID","siteID","plotID","trapCoordinate","nlcdClass","decimalLatitude","decimalLongitude","geodeticDatum","coordinateUncertainty","elevation","elevationUncertainty","date","eventID","tagID","individualNid","taxonID","scientificName","taxonRank","identificationQualifier","sex","reproductiveCondition","recapture","fate","replacedTag","lifeStage","testes","nipples","pregnancyStatus","vagina","hindfootLength","earLength","tailLength","totalLength","weight","larvalTicksAttached","nymphalTicksAttached","adultTicksAttached","bloodSampleID","bloodSampleMethod","fecalSampleID","fecalSampleCondition","earSampleID","hairSampleID","whiskerSampleID","voucherSampleID","measuredBy","recordedBy","remarks","consistencyTagIDSexQF","consistencyTagIDTaxonIDQF","consistencyTagIDLifeStageQF","orderTagIDRecaptureQF","orderTagIDLifeStageQF","duplicateTrapCoordinateQF","idqQF"
"7956351EAE6F47A8BFE303231B33ADEC","D03","OSBS","OSBS_003","A2","evergreenForest",29.695292,-81.946046,"WGS84",,32.0,,"2014-07-23","MAM.OSBS.2014.08",,,"POFL","Podomys floridanus","species",,"F","N","Y",,,"adult",,"nonenlarged","not","neither",23,,,,33,,,,,,,"old",,,,,"+6h4Bbwl6lsxSBlxnuuUivKHmzwWv+oA","4L8ym37Asu+KsQosRbU6bIsf8XS1mmQL",,0,0,0,-1,0,,
"AC3C18D3C0AF43129BF980E8968BC383","D03","OSBS","OSBS_003","A9","evergreenForest",29.694661,-81.946040,"WGS84",,32.0,,"2014-07-23","MAM.OSBS.2014.08",,,"POFL","Podomys floridanus","species",,"M","R","N",,,"adult","scrotal",,,,26,,,,36,,,,,"unsuccessful",,"fresh",,,,,"Sb8D4VxxoIjNRU2egFuiFmhpZdv5UFvW","SZd6jJU+PWukgvziuyetpzviWNuM2FzT","mouse had ear punch but no tag",0,0,0,-1,0,,
"1DB34476BC7D4343B2527DA6274181F5","D03","OSBS","OSBS_003","J1","evergreenForest",29.695389,-81.945117,"WGS84",,32.0,,"2014-07-23","MAM.OSBS.2014.08",,,"POFL","Podomys floridanus","species",,"F","N","Y",,,"adult",,"nonenlarged","not","neither",24,,,,27,,,,,"mandibular",,"old",,,,,"Sb8D4VxxoIjNRU2egFuiFmhpZdv5UFvW","SZd6jJU+PWukgvziuyetpzviWNuM2FzT",,0,0,0,-1,0,,
"B39EB0FF21EC4DBF88744811302EFDA3","D03","OSBS","OSBS_003","J7","evergreenForest",29.694848,-81.945112,"WGS84",,32.0,,"2014-07-23","MAM.OSBS.2014.08",,,"PEGO","Peromyscus gossypinus","species",,"F","N","Y",,,"juvenile",,"nonenlarged","not","neither",20,,,,19,,,,,,,"fresh",,,,,"Sb8D4VxxoIjNRU2egFuiFmhpZdv5UFvW","SZd6jJU+PWukgvziuyetpzviWNuM2FzT",,0,0,0,-1,0,,
"0F125F0A94D94D6D9765B6C47C3DAFFE","D03","OSBS","OSBS_003","A10","evergreenForest",29.694570,-81.946040,"WGS84",,32.0,,"2014-07-23","MAM.OSBS.2014.08",,,"POFL","Podomys floridanus","species",,"F","N","N",,,"adult",,"nonenlarged","not","neither",22,,,,36,,,,,"mandibular",,"fresh",,,,,"Sb8D4VxxoIjNRU2egFuiFmhpZdv5UFvW","SZd6jJU+PWukgvziuyetpzviWNuM2FzT",,0,0,0,-1,0,,
"D5864CDF71334A77901D922C3639FD91","D03","OSBS","OSBS_004","I1","evergreenForest",29.683326,-81.957776,"WGS84",,39.6,,"2014-07-23","MAM.OSBS.2014.08",,,"POFL","Podomys floridanus","species",,"F","R","Y",,,"adult",,"enlarged","pregnant","neither",24,,,,38,,,,,,,,,,,,"Sb8D4VxxoIjNRU2egFuiFmhpZdv5UFvW","SZd6jJU+PWukgvziuyetpzviWNuM2FzT",,0,0,0,-1,0,,
"D726A88097FF4C539A81E59B4CA77404","D03","OSBS","OSBS_004","I4","evergreenForest",29.683055,-81.957774,"WGS84",,40.0,,"2014-07-23","MAM.OSBS.2014.08",,,"POFL","Podomys floridanus","species",,"F","N","Y",,,"adult",,"nonenlarged","not","neither",24,,,,30,,,,,,,"fresh",,,,,"Sb8D4VxxoIjNRU2egFuiFmhpZdv5UFvW","SZd6jJU+PWukgvziuyetpzviWNuM2FzT",,0,0,0,-1,0,,
"7CC56E4AA57A491B8BF3CCF263644640","D03","OSBS","OSBS_004","B2","evergreenForest",29.683231,-81.958499,"WGS84",,39.9,,"2014-07-23","MAM.OSBS.2014.08",,,"POFL","Podomys floridanus","species",,"M","N","Y",,,"adult","nonscrotal",,,,24,,,,28,,,,,,,,,,,,"Sb8D4VxxoIjNRU2egFuiFmhpZdv5UFvW","SZd6jJU+PWukgvziuyetpzviWNuM2FzT",,0,0,0,-1,0,,
"A75977B23F1F4594AA33FFCD31C3C2A9","D03","OSBS","OSBS_004","B4","evergreenForest",29.683050,-81.958497,"WGS84",,40.2,,"2014-07-23","MAM.OSBS.2014.08",,,"PEGO","Peromyscus gossypinus","species",,"M","N","N",,,"adult","nonscrotal",,,,26,,,,32,,,,,"mandibular",,"old",,,,,"Sb8D4VxxoIjNRU2egFuiFmhpZdv5UFvW","SZd6jJU+PWukgvziuyetpzviWNuM2FzT",,0,0,0,-1,0,,
"100DDF1ACCFB4B2186A01C15CB26B4F9","D03","OSBS","OSBS_004","H10","evergreenForest",29.682513,-81.957872,"WGS84",,40.8,,"2014-07-23","MAM.OSBS.2014.08",,,"POFL","Podomys floridanus","species",,"F","N","N",,,"adult",,"nonenlarged","not","neither",25,,,,36,,,,,"mandibular",,"old",,,,,"Sb8D4VxxoIjNRU2egFuiFmhpZdv5UFvW","SZd6jJU+PWukgvziuyetpzviWNuM2FzT",,0,0,0,-1,0,,
"2F80FD6F461C4AFAA2376822599F5FFC","D03","OSBS","OSBS_004","J9","evergreenForest",29.682605,-81.957666,"WGS84",,40.6,,"2014-07-24","MAM.OSBS.2014.08",,,"POFL","Podomys floridanus","species",,"F","N","Y",,,"adult",,"nonenlarged","not","neither",24,,,,30,,,,,,,"old",,,,,"Sb8D4VxxoIjNRU2egFuiFmhpZdv5UFvW","SZd6jJU+PWukgvziuyetpzviWNuM2FzT",,0,0,0,-1,0,,
"861F085389ED4A8CA51392F2042E9F1A","D03","OSBS","OSBS_004","J9","evergreenForest",29.682605,-81.957666,"WGS84",,40.6,,"2014-07-24","MAM.OSBS.2014.08",,,"POFL","Podomys floridanus","species",,"F","N","Y",,,"adult",,"nonenlarged","not","neither",24,,,,30,,,,,,,"old",,,,,"Sb8D4VxxoIjNRU2egFuiFmhpZdv5UFvW","SZd6jJU+PWukgvziuyetpzviWNuM2FzT",,0,0,0,-1,0,,
"C458E935B10B4BA3A70464B497443C95","D03","OSBS","OSBS_004","H7","evergreenForest",29.682784,-81.957875,"WGS84",,40.4,,"2014-07-24","MAM.OSBS.2014.08",,,"POFL","Podomys floridanus","species",,"F","N","Y",,,"adult",,"nonenlarged","not","neither",25,,,,26,,,,,,,"fresh",,,,,"Sb8D4VxxoIjNRU2egFuiFmhpZdv5UFvW","SZd6jJU+PWukgvziuyetpzviWNuM2FzT",,0,0,0,-1,0,,
"022CE4E9CFE14E67AB730DFD9D822B60","D03","OSBS","OSBS_004","H7","evergreenForest",29.682784,-81.957875,"WGS84",,40.4,,"2014-07-24","MAM.OSBS.2014.08",,,"POFL","Podomys floridanus","species",,"F","N","Y",,,"adult",,"nonenlarged","not","neither",25,,,,26,,,,,,,"fresh",,,,,"Sb8D4VxxoIjNRU2egFuiFmhpZdv5UFvW","SZd6jJU+PWukgvziuyetpzviWNuM2FzT",,0,0,0,-1,0,,
"2635DC26958D4DBFA3315EA492DF027F","D03","OSBS","OSBS_004","I3","evergreenForest",29.683146,-81.957775,"WGS84",,39.9,,"2014-07-24","MAM.OSBS.2014.08",,,"POFL","Podomys floridanus","species",,"F","R","Y",,,"adult",,,"pregnant","neither",24,,,,36,,,,,,,"old",,,,,"Sb8D4VxxoIjNRU2egFuiFmhpZdv5UFvW","SZd6jJU+PWukgvziuyetpzviWNuM2FzT",,0,0,0,-1,0,,
"F7855C3D3DCC4C53A53C6394F6D9675E","D03","OSBS","OSBS_004","I3","evergreenForest",29.683146,-81.957775,"WGS84",,39.9,,"2014-07-24","MAM.OSBS.2014.08",,,"POFL","Podomys floridanus","species",,"F","R","Y",,,"adult",,"nonenlarged","pregnant","neither",24,,,,36,,,,,,,"old",,,,,"Sb8D4VxxoIjNRU2egFuiFmhpZdv5UFvW","SZd6jJU+PWukgvziuyetpzviWNuM2FzT",,0,0,0,-1,0,,
"09F60C1388D642739CCA55D7CBFC3C71","D03","OSBS","OSBS_004","A1","evergreenForest",29.683320,-81.958603,"WGS84",,39.8,,"2014-07-24","MAM.OSBS.2014.08",,,"POFL","Podomys floridanus","species",,"M","N","Y",,,"adult","nonscrotal",,,,25,,,,26,,,,,,,,,,,,"Sb8D4VxxoIjNRU2egFuiFmhpZdv5UFvW","SZd6jJU+PWukgvziuyetpzviWNuM2FzT",,0,0,0,-1,0,,
"AEFCA460C9E1412094200A4322B6E7BB","D03","OSBS","OSBS_004","A1","evergreenForest",29.683320,-81.958603,"WGS84",,39.8,,"2014-07-24","MAM.OSBS.2014.08",,,"POFL","Podomys floridanus","species",,"M","N","Y",,,"adult","nonscrotal",,,,25,,,,26,,,,,,,,,,,,"Sb8D4VxxoIjNRU2egFuiFmhpZdv5UFvW","SZd6jJU+PWukgvziuyetpzviWNuM2FzT",,0,0,0,-1,0,,
"197FA2F284AD4A1DBF41EF8C7CDE2B56","D03","OSBS","OSBS_004","G10","evergreenForest",29.682513,-81.957975,"WGS84",,40.8,,"2014-07-24","MAM.OSBS.2014.08",,,"POFL","Podomys floridanus","species",,"M","R","N",,,"adult","scrotal",,,,25,,,,32,,,,,,,,,,,,"Sb8D4VxxoIjNRU2egFuiFmhpZdv5UFvW","SZd6jJU+PWukgvziuyetpzviWNuM2FzT",,0,0,0,-1,0,,
"299D1A18AC2C4B2FAA682C21C3D7A03A","D03","OSBS","OSBS_004","G10","evergreenForest",29.682513,-81.957975,"WGS84",,40.8,,"2014-07-24","MAM.OSBS.2014.08",,,"POFL","Podomys floridanus","species",,"M","R","Y",,,"adult","scrotal",,,,25,,,,32,,,,,,,,,,,,"Sb8D4VxxoIjNRU2egFuiFmhpZdv5UFvW","SZd6jJU+PWukgvziuyetpzviWNuM2FzT",,0,0,0,-1,0,,
"BCD706A95A654F9E8934BE5EE159C3A0","D03","OSBS","OSBS_003","A10","evergreenForest",29.694570,-81.946040,"WGS84",,32.0,,"2014-07-24","MAM.OSBS.2014.08",,,"POFL","Podomys floridanus","species",,"M","R","Y",,,"adult","scrotal",,,,24,,,,33,,,,,"mandibular",,"fresh",,,,,"Sb8D4VxxoIjNRU2egFuiFmhpZdv5UFvW","SZd6jJU+PWukgvziuyetpzviWNuM2FzT",,0,0,0,-1,0,,
"22835994930A4342B95D58F5852BEBA0","D03","OSBS","OSBS_003","A4","evergreenForest",29.695112,-81.946045,"WGS84",,32.0,,"2014-07-24","MAM.OSBS.2014.08",,,"POFL","Podomys floridanus","species",,"F","R","Y",,,"adult",,"enlarged","not","neither",24,,,,30,,,,,,,"fresh",,,,,"Sb8D4VxxoIjNRU2egFuiFmhpZdv5UFvW","SZd6jJU+PWukgvziuyetpzviWNuM2FzT",,0,0,0,-1,0,,
"B5AD7AFE7B1040F2B85DF416753B5D9A","D03","OSBS","OSBS_003","A7","evergreenForest",29.694841,-81.946042,"WGS84",,32.0,,"2014-07-24","MAM.OSBS.2014.08",,,"POFL","Podomys floridanus","species",,"M","R","Y",,,"adult","scrotal",,,,26,,,,33,,,,,,,"old",,,,,"Sb8D4VxxoIjNRU2egFuiFmhpZdv5UFvW","SZd6jJU+PWukgvziuyetpzviWNuM2FzT",,0,0,0,-1,0,,
"2EC7B13AB01B4C6E8DB16A83F38499C1","D03","OSBS","OSBS_003","B6","evergreenForest",29.694932,-81.945940,"WGS84",,32.0,,"2014-07-24","MAM.OSBS.2014.08",,,"POFL","Podomys floridanus","species",,"F","N","Y",,,"adult",,,"not",,23,,,,34,,,,,,,,,,,,"Sb8D4VxxoIjNRU2egFuiFmhpZdv5UFvW","SZd6jJU+PWukgvziuyetpzviWNuM2FzT",,0,0,0,-1,0,,
"688714C4A61A419A93F9BDDAAAABA6FA","D03","OSBS","OSBS_003","G7","evergreenForest",29.694846,-81.945422,"WGS84",,32.0,,"2014-07-24","MAM.OSBS.2014.08",,,"PEGO","Peromyscus gossypinus","species",,"M","N","Y",,,"adult",,,,,24,,,,26,,,,,,,"old",,,,,"Sb8D4VxxoIjNRU2egFuiFmhpZdv5UFvW","SZd6jJU+PWukgvziuyetpzviWNuM2FzT",,0,0,1,-1,1,,
"0D0DE4F5A2914277A11B71F15EA0E170","D03","OSBS","OSBS_003","I9","evergreenForest",29.694667,-81.945214,"WGS84",,32.0,,"2014-07-24","MAM.OSBS.2014.08",,,"PEGO","Peromyscus gossypinus","species",,"F","N","Y",,,"juvenile",,,"not",,21,,,,22,,,,,,,"fresh",,,,,"Sb8D4VxxoIjNRU2egFuiFmhpZdv5UFvW","SZd6jJU+PWukgvziuyetpzviWNuM2FzT",,0,0,0,-1,0,,
"357F92CA48EE49F1BFAE2A9136F049D2","D03","OSBS","OSBS_003","J1","evergreenForest",29.695389,-81.945117,"WGS84",,32.0,,"2014-07-24","MAM.OSBS.2014.08",,,"POFL","Podomys floridanus","species",,"F","N","N",,,"adult",,,"not",,25,,,,33,,,,,"mandibular",,"old",,,,,"Sb8D4VxxoIjNRU2egFuiFmhpZdv5UFvW","SZd6jJU+PWukgvziuyetpzviWNuM2FzT",,0,0,0,-1,0,,
"56756F5C0BC14A1DA4AC7B64E5DB45F9","D03","OSBS","OSBS_003","J7","evergreenForest",29.694848,-81.945112,"WGS84",,32.0,,"2014-07-24","MAM.OSBS.2014.08",,,"POFL","Podomys floridanus","species",,"F","N","Y",,,"juvenile",,,"not",,20,,,,17,,,,,,,"old",,,,,"Sb8D4VxxoIjNRU2egFuiFmhpZdv5UFvW","SZd6jJU+PWukgvziuyetpzviWNuM2FzT",,0,0,0,-1,0,,
"70E45680E66B4F08AEEE8C33F16579DC","D03","OSBS","OSBS_023","I10","emergentHerbaceousWetlands",29.723097,-81.983999,"WGS84",,32.0,,"2014-07-24","MAM.OSBS.2014.08",,,"SIHI","Sigmodon hispidus","species",,"M","R","Y",,,"adult","scrotal",,,,31,,,,200,,,,,"retroorbital",,"old",,,,,"4L8ym37Asu+KsQosRbU6bIsf8XS1mmQL","+6h4Bbwl6lsxSBlxnuuUivKHmzwWv+oA",,0,0,0,-1,0,,
"03A1FB8CA9264956B94EA4DC4A121825","D03","OSBS","OSBS_023","F6","emergentHerbaceousWetlands",29.723456,-81.984313,"WGS84",,32.0,,"2014-07-24","MAM.OSBS.2014.08",,,"SIHI","Sigmodon hispidus","species",,"F","N","Y",,,"adult",,"nonenlarged","not","neither",30,,,,142,,,,,,,"old",,,,,"4L8ym37Asu+KsQosRbU6bIsf8XS1mmQL","+6h4Bbwl6lsxSBlxnuuUivKHmzwWv+oA",,0,0,0,-1,0,,
"5FEC9B88ED6C4B91B215233AF28D013C","D03","OSBS","OSBS_002","H2","evergreenForest",29.705373,-81.955942,"WGS84",,32.0,,"2014-08-26","MAM.OSBS.2014.09",,,"POFL","Podomys floridanus","species",,"M","R","N",,,"adult","scrotal",,,,24,,,,32,,,,,,,"fresh",,,,,"JdN6ZmAx7oWFIyzymv+BnRh9VwthDgp6K22EnIME4dI=","Sb8D4VxxoIjNRU2egFuiFmhpZdv5UFvW",,0,0,0,-1,0,,
"4AFAF38F950340F0BB5971F3F791485D","D03","OSBS","OSBS_002","H1","evergreenForest",29.705463,-81.955943,"WGS84",,32.0,,"2014-08-26","MAM.OSBS.2014.09",,,"POFL","Podomys floridanus","species",,"F","N","Y",,,"adult",,"nonenlarged","not","neither",24,,,,31,,,,,,,"fresh",,,,,"JdN6ZmAx7oWFIyzymv+BnRh9VwthDgp6K22EnIME4dI=","Sb8D4VxxoIjNRU2egFuiFmhpZdv5UFvW",,0,0,0,-1,0,,
"EF50C4B7CECD4512B194CD6ED2D7263F","D03","OSBS","OSBS_002","D7","evergreenForest",29.704919,-81.956351,"WGS84",,32.0,,"2014-08-26","MAM.OSBS.2014.09",,,"POFL","Podomys floridanus","species",,"M","R","N",,,"adult","scrotal",,,,24,,,,30,,,,,,,"fresh",,,,,"JdN6ZmAx7oWFIyzymv+BnRh9VwthDgp6K22EnIME4dI=","Sb8D4VxxoIjNRU2egFuiFmhpZdv5UFvW",,0,0,0,-1,0,,
"0561B84A88F54BB18838FC4070FD5736","D03","OSBS","OSBS_004","A6","evergreenForest",29.682869,-81.958599,"WGS84",,40.5,,"2014-08-26","MAM.OSBS.2014.09",,,"POFL","Podomys floridanus","species",,"M","N","Y",,,"adult","nonscrotal",,,,25,,,,33,,,,,"mandibular",,"fresh",,,,,"EdHmhwKXqxyRw3LeFHC4BvFsm6jXDT8C","Og6WBnpVjODUH13MWbFaL/CkHIfmSZ72",,0,0,0,-1,0,,
"D9659BCC05904F86ADF17E5DEBA71A64","D03","OSBS","OSBS_004","A4","evergreenForest",29.683049,-81.958601,"WGS84",,40.2,,"2014-08-26","MAM.OSBS.2014.09",,,"POFL","Podomys floridanus","species",,"F","R","Y",,,"adult",,"enlarged","pregnant","neither",24,,,,43,,,,,,,"fresh",,,,,"EdHmhwKXqxyRw3LeFHC4BvFsm6jXDT8C","Og6WBnpVjODUH13MWbFaL/CkHIfmSZ72",,0,0,0,-1,0,,
"9DDC166620CE4502B4BCEBE7E7BFCF90","D03","OSBS","OSBS_004","A4","evergreenForest",29.683049,-81.958601,"WGS84",,40.2,,"2014-08-26","MAM.OSBS.2014.09",,,"POFL","Podomys floridanus","species",,"F","R","Y",,,"adult",,"enlarged","pregnant","neither",24,,,,43,,,,,,,"fresh",,,,,"+6h4Bbwl6lsxSBlxnuuUivKHmzwWv+oA","SZd6jJU+PWukgvziuyetpzviWNuM2FzT","pregnant female-->didn't bleed",0,0,0,-1,0,,
"30A762E032C445E49ABC87FAB9B082AB","D03","OSBS","OSBS_004","J3","evergreenForest",29.683146,-81.957671,"WGS84",,39.8,,"2014-08-26","MAM.OSBS.2014.09",,,"POFL","Podomys floridanus","species",,"M","R","Y",,,"adult","scrotal",,,,24,,,,31,,,,,"mandibular",,"old",,,,,"+6h4Bbwl6lsxSBlxnuuUivKHmzwWv+oA","SZd6jJU+PWukgvziuyetpzviWNuM2FzT",,0,0,0,-1,0,,
"D6E0FC7CB812452FB93E4715ECA4B377","D03","OSBS","OSBS_004","J3","evergreenForest",29.683146,-81.957671,"WGS84",,39.8,,"2014-08-26","MAM.OSBS.2014.09",,,"POFL","Podomys floridanus","species",,"M","R","Y",,,"adult","scrotal",,,,24,,,,31,,,,,"mandibular",,"old",,,,,"EdHmhwKXqxyRw3LeFHC4BvFsm6jXDT8C","Og6WBnpVjODUH13MWbFaL/CkHIfmSZ72",,0,0,0,-1,0,,
"22964792D95F480EB3FBB4E7EE8C6239","D03","OSBS","OSBS_004","I9","evergreenForest",29.682604,-81.957769,"WGS84",,40.6,,"2014-08-26","MAM.OSBS.2014.09",,,"POFL","Podomys floridanus","species",,"M","R","Y",,,"adult","scrotal",,,,24,,,,33,,,,,"mandibular",,"fresh",,,,,"+6h4Bbwl6lsxSBlxnuuUivKHmzwWv+oA","SZd6jJU+PWukgvziuyetpzviWNuM2FzT",,0,0,0,-1,0,,
"33E4BA2D680D4A6E8EE254B2254F71C0","D03","OSBS","OSBS_004","I9","evergreenForest",29.682604,-81.957769,"WGS84",,40.6,,"2014-08-26","MAM.OSBS.2014.09",,,"POFL","Podomys floridanus","species",,"M","R","Y",,,"adult","scrotal",,,,24,,,,33,,,,,"mandibular",,"fresh",,,,,"EdHmhwKXqxyRw3LeFHC4BvFsm6jXDT8C","Og6WBnpVjODUH13MWbFaL/CkHIfmSZ72",,0,0,0,-1,0,,
"DAAB2F5C672142F6829C7043487433D5","D03","OSBS","OSBS_004","A6","evergreenForest",29.682869,-81.958599,"WGS84",,40.5,,"2014-08-26","MAM.OSBS.2014.09",,,"POFL","Podomys floridanus","species",,"M","N","Y",,,"adult",,,,,25,,,,33,,,,,"mandibular",,"fresh",,,,,"+6h4Bbwl6lsxSBlxnuuUivKHmzwWv+oA","SZd6jJU+PWukgvziuyetpzviWNuM2FzT",,0,0,0,-1,0,,
"0A24A4B186EB4B6DB4C298FA45B9E205","D03","OSBS","OSBS_003","C10","evergreenForest",29.694572,-81.945833,"WGS84",,32.0,,"2014-08-26","MAM.OSBS.2014.09",,,"POFL","Podomys floridanus","species",,"F","N","Y",,,"adult",,"nonenlarged","not","neither",22,,,,34,,,,,"mandibular",,"old",,,,,"JdN6ZmAx7oWFIyzymv+BnRh9VwthDgp6K22EnIME4dI=","Sb8D4VxxoIjNRU2egFuiFmhpZdv5UFvW",,0,0,0,-1,0,,
"2BD55CF066A2471EAC8718E3E58FF178","D03","OSBS","OSBS_003","J10","evergreenForest",29.694577,-81.945109,"WGS84",,32.0,,"2014-08-26","MAM.OSBS.2014.09",,,"PEGO","Peromyscus gossypinus","species",,"M","R","Y",,,"adult","scrotal",,,,22,,,,29,,,,,"mandibular",,,,,,,"JdN6ZmAx7oWFIyzymv+BnRh9VwthDgp6K22EnIME4dI=","Sb8D4VxxoIjNRU2egFuiFmhpZdv5UFvW",,0,0,0,-1,0,,
"4DA6B02198AC4D6FBA1889A62A3C1EBE","D03","OSBS","OSBS_003","A10","evergreenForest",29.694570,-81.946040,"WGS84",,32.0,,"2014-08-26","MAM.OSBS.2014.09",,,"PEGO","Peromyscus gossypinus","species",,"M","R","N",,,"adult","scrotal",,,,23,,,,35,,,,,"mandibular",,"fresh",,,,,"JdN6ZmAx7oWFIyzymv+BnRh9VwthDgp6K22EnIME4dI=","Sb8D4VxxoIjNRU2egFuiFmhpZdv5UFvW",,0,0,0,-1,0,,
"9373CB47AE4F454E9E0BA0A94F93C740","D03","OSBS","OSBS_003","B1","evergreenForest",29.695383,-81.945944,"WGS84",,32.0,,"2014-08-26","MAM.OSBS.2014.09",,,"POFL","Podomys floridanus","species",,"F","R","Y",,,"adult",,"enlarged","not","neither",24,,,,29,,,,,"mandibular",,"fresh",,,,,"JdN6ZmAx7oWFIyzymv+BnRh9VwthDgp6K22EnIME4dI=","Sb8D4VxxoIjNRU2egFuiFmhpZdv5UFvW",,0,0,0,-1,0,,
"9BE98AFFDE544167ABA7D00835F9E8A6","D03","OSBS","OSBS_003","A1","evergreenForest",29.695383,-81.946047,"WGS84",,32.0,,"2014-08-26","MAM.OSBS.2014.09",,,"POFL","Podomys floridanus","species",,"M","R","Y",,,"adult","scrotal",,,,25,,,,35,,,,,"mandibular",,,,,,,"JdN6ZmAx7oWFIyzymv+BnRh9VwthDgp6K22EnIME4dI=","Sb8D4VxxoIjNRU2egFuiFmhpZdv5UFvW",,0,0,0,-1,0,,
"65D4A1F7CC964258B4772FB9C05E4409","D03","OSBS","OSBS_003","J8","evergreenForest",29.694758,-81.945111,"WGS84",,32.0,,"2014-08-27","MAM.OSBS.2014.09",,,"PEGO","Peromyscus gossypinus","species",,"F","N","Y",,,"adult",,"nonenlarged","not","neither",20,,,,24,,,,,"mandibular",,"old",,,,,"JdN6ZmAx7oWFIyzymv+BnRh9VwthDgp6K22EnIME4dI=","Sb8D4VxxoIjNRU2egFuiFmhpZdv5UFvW",,0,0,0,-1,0,,
"A3526813607C466DBC977E005EC377DD","D03","OSBS","OSBS_003","A2","evergreenForest",29.695292,-81.946046,"WGS84",,32.0,,"2014-08-27","MAM.OSBS.2014.09",,,"POFL","Podomys floridanus","species",,"M","R","Y",,,"adult","scrotal",,,,24,,,,34,,,,,,,"fresh",,,,,"JdN6ZmAx7oWFIyzymv+BnRh9VwthDgp6K22EnIME4dI=","Sb8D4VxxoIjNRU2egFuiFmhpZdv5UFvW",,0,0,0,-1,0,,
"D422559DEDB5479E84BCAE2E30DDA97D","D03","OSBS","OSBS_003","C9","evergreenForest",29.694662,-81.945834,"WGS84",,32.0,,"2014-08-27","MAM.OSBS.2014.09",,,"POFL","Podomys floridanus","species",,"F","N","Y",,,"adult",,"nonenlarged","not","neither",22,,,,30,,,,,,,"old",,,,,"JdN6ZmAx7oWFIyzymv+BnRh9VwthDgp6K22EnIME4dI=","Sb8D4VxxoIjNRU2egFuiFmhpZdv5UFvW","There was blood in the bag upon capture. Could not determine where it was coming from--possibly hindfoot. Mouse appeared otherwise healthy and active.",0,0,0,-1,0,,
"C518AAEA9ECF404FB7086DFD0A1B11E6","D03","OSBS","OSBS_004","I2","evergreenForest",29.683236,-81.957775,"WGS84",,39.7,,"2014-08-27","MAM.OSBS.2014.09",,,"POFL","Podomys floridanus","species",,"F","R","Y",,,"adult",,"enlarged","not","neither",24,,,,31,,,,,"mandibular",,"fresh",,,,,"SZd6jJU+PWukgvziuyetpzviWNuM2FzT","v7a5KMTkFH5/mKQ1JnriiQ6u8CRxI7iC",,0,0,0,-1,0,,
"941AE1075783432486632688A5E8F545","D03","OSBS","OSBS_004","I8","evergreenForest",29.682695,-81.957770,"WGS84",,40.5,,"2014-08-27","MAM.OSBS.2014.09",,,"POFL","Podomys floridanus","species",,"F","R","Y",,,"adult",,"enlarged","not","neither",29,,,,41,,,,,"mandibular",,"fresh",,,,,"SZd6jJU+PWukgvziuyetpzviWNuM2FzT","v7a5KMTkFH5/mKQ1JnriiQ6u8CRxI7iC",,0,0,0,-1,0,,
"52961A7D80B84B30BE8672D5A8792B24","D03","OSBS","OSBS_004","D1","evergreenForest",29.683322,-81.958293,"WGS84",,39.8,,"2014-08-27","MAM.OSBS.2014.09",,,"POFL","Podomys floridanus","species",,"M","N","Y",,,"adult","nonscrotal",,,,23,,,,30,,,,,,,,,,,,"SZd6jJU+PWukgvziuyetpzviWNuM2FzT","v7a5KMTkFH5/mKQ1JnriiQ6u8CRxI7iC",,0,0,0,-1,0,,
"B94EABA2D80D48D1B80D94B320A2D2FA","D03","OSBS","OSBS_004","B2","evergreenForest",29.683231,-81.958499,"WGS84",,39.9,,"2014-08-27","MAM.OSBS.2014.09",,,"POFL","Podomys floridanus","species",,"F","R","Y",,,"adult",,"nonenlarged","pregnant","neither",24,,,,39,,,,,,,"fresh",,,,,"SZd6jJU+PWukgvziuyetpzviWNuM2FzT","v7a5KMTkFH5/mKQ1JnriiQ6u8CRxI7iC",,0,0,0,-1,0,,
"D7018F50BB8547A3A547C1F8A7349B2A","D03","OSBS","OSBS_004","A1","evergreenForest",29.683320,-81.958603,"WGS84",,39.8,,"2014-08-28","MAM.OSBS.2014.09",,,"POFL","Podomys floridanus","species",,"M","R","Y",,,"adult","scrotal",,,,23,,,,27,,,,,,,"old",,,,,"v7a5KMTkFH5/mKQ1JnriiQ6u8CRxI7iC","Og6WBnpVjODUH13MWbFaL/CkHIfmSZ72",,0,0,0,-1,0,,
"1D49F583E8224E88821B9D7E9C390937","D03","OSBS","OSBS_004","B3","evergreenForest",29.683140,-81.958498,"WGS84",,40.1,,"2014-08-28","MAM.OSBS.2014.09",,,"POFL","Podomys floridanus","species",,"F","N","Y",,,"adult",,"nonenlarged","not","neither",24,,,,30,,,,,"mandibular",,"fresh",,,,,"v7a5KMTkFH5/mKQ1JnriiQ6u8CRxI7iC","Og6WBnpVjODUH13MWbFaL/CkHIfmSZ72",,0,0,0,-1,0,,
