continent	status	order	family	genus	species	mass	reference
Insular	extant	Primates	Cheirogaleidae	Microcebus	myoxinus	30	150
Insular	extant	Primates	Cheirogaleidae	Microcebus	ravelobensis	55	150
Insular	extant	Primates	Cheirogaleidae	Microcebus	rufus	42.5	150
Insular	extant	Primates	Cheirogaleidae	Mirza	coquereli	308	68
Insular	extant	Primates	Cheirogaleidae	Phaner	furcifer	400	68
Insular	extant	Primates	Cheirogaleidae	Phaner	furcifer	400	68
Insular	extant	Primates	Daubentoniidae	Daubentonia	madagascariensis	2500	68
Insular	extant	Primates	Daubentoniidae	Daubentonia	madagascariensis	2500	68
Insular	extinct	Primates	Daubentoniidae	Daubentonia	robusta	10000	150
Insular	extant	Primates	Hominidae	Pongo	pygmaeus	37000	68
Insular	extant	Primates	Hylobatidae	Hylobates	muelleri	6000	-999
Insular	extant	Primates	Hylobatidae	Hylobates	klossii	5800	74
Insular	extant	Primates	Hylobatidae	Hylobates	concolor	6684.5	148
Insular	extant	Primates	Indridae	Avahi	laniger	900	68
Insular	extant	Primates	Indridae	Avahi	laniger	900	68
Insular	extant	Primates	Indridae	Avahi	occidentalis	800	150
Insular	extant	Primates	Indridae	Indri	indri	8000	68
Insular	extant	Primates	Indridae	Indri	indri	8000	68
Insular	extant	Primates	Indridae	Propithecus	verreauxi	3480	68
Insular	extant	Primates	Indridae	Propithecus	diadema	7500	74
Insular	extant	Primates	Indridae	Propithecus	tattersalli	3500	150
Insular	extant	Primates	Lemuridae	Eulemur	fulvus	3150	68
Insular	extant	Primates	Lemuridae	Eulemur	macaco	2040	68
Insular	extant	Primates	Lemuridae	Eulemur	mongoz	1600	68
Insular	extant	Primates	Lemuridae	Eulemur	rubriventer	1400	68
Insular	extant	Primates	Lemuridae	Eulemur	coronatus	1650	150
Insular	extant	Primates	Lemuridae	Hapalemur	griseus	800	68
Insular	extant	Primates	Lemuridae	Hapalemur	griseus	2000	74
Insular	extant	Primates	Lemuridae	Hapalemur	aureus	1575	150
Insular	extant	Primates	Lemuridae	Hapalemur	simus	2350	150
Insular	extant	Primates	Lemuridae	Lemur	catta	2900	68
Insular	historical	Primates	Lemuridae	Pachylemur	isignis	9000	150
Insular	historical	Primates	Lemuridae	Pachylemur	jullyi	9000	150
Insular	extant	Primates	Lemuridae	Varecia	variegata	3850	68
Insular	extant	Primates	Lemuridae	Varecia	variegata	3850	68
Insular	extant	Primates	Loridae	Loris	tardigradus	239.3	132
Insular	extant	Primates	Loridae	Nycticebus	coucang	420	118
Insular	extant	Primates	Megaladapidae	Lepilemur	mustelinus	773	68
Insular	extant	Primates	Megaladapidae	Lepilemur	mustelinus	773	68
Insular	extant	Primates	Megaladapidae	Lepilemur	ruficaudatus	750	74
Insular	extant	Primates	Megaladapidae	Lepilemur	leucopus	700	75
Insular	extant	Primates	Megaladapidae	Lepilemur	dorsalis	500	150
Insular	extant	Primates	Megaladapidae	Lepilemur	edwardsi	700	150
Insular	extant	Primates	Megaladapidae	Lepilemur	leucopus	600	150
Insular	extant	Primates	Megaladapidae	Lepilemur	microdon	900	150
Insular	extant	Primates	Megaladapidae	Lepilemur	ruficaudatus	650	150
Insular	extant	Primates	Megaladapidae	Lepilemur	septentrionalis	750	150
Insular	historical	Primates	Megaladapidae	Megaladapis	edwardsi	75000	150
Insular	historical	Primates	Megaladapidae	Megaladapis	grandidieri	52500	150
Insular	historical	Primates	Megaladapidae	Megaladapis	madagascariensis	52500	150
Insular	extinct	Primates	Palaeopropithecidae	Archaeoindris	fontoynontii	200000	150
Insular	extinct	Primates	Palaeopropithecidae	Babakotia	radofilai	15000	150
Insular	extinct	Primates	Palaeopropithecidae	Mesopropithecus	dolichobrachion	10000	150
Insular	extinct	Primates	Palaeopropithecidae	Mesopropithecus	globiceps	10000	150
Insular	extinct	Primates	Palaeopropithecidae	Mesopropithecus	prithecoides	10000	150
Insular	extinct	Primates	Palaeopropithecidae	Palaeopropithecus	ingens	47500	150
Insular	extinct	Primates	Palaeopropithecidae	Palaeopropithecus	maximus	47500	150
Insular	extant	Primates	Tarsiidae	Tarsius	pumilus	-999	-999
Insular	extant	Primates	Tarsiidae	Tarsius	syrichta	104	68
Insular	extant	Primates	Tarsiidae	Tarsius	spectrum	200	74
Insular	extant	Primates	Tarsiidae	Tarsius	bancanus	110.5	118
Insular	extant	Primates	Tarsiidae	Tarsius	dianae	107	148
Insular	extant	Proboscidea	Elephantidae	Elephas	maximus	3305120	132
Insular	extant	Proboscidea	Elephantidae	Elephas	maximus	2720000	68, 118
Insular	extant	Rodentia	Capromyidae	Capromys	pilorides	5650	68
Insular	extant	Rodentia	Capromyidae	Geocapromys	brownii	1500	68
Insular	extant	Rodentia	Capromyidae	Geocapromys	ingrahami	800	138
Insular	historical	Rodentia	Capromyidae	Geocapromys	thoracatus	1500	3
Insular	extant	Rodentia	Capromyidae	Hexolobodon	phenax	-999	-999
Insular	extant	Rodentia	Capromyidae	Isolobodon	montanus	-999	-999
Insular	extant	Rodentia	Capromyidae	Isolobodon	portoricensis	-999	-999
Insular	extant	Rodentia	Capromyidae	Mesocapromys	angelcabrerai	-999	-999
Insular	extant	Rodentia	Capromyidae	Mesocapromys	auritus	-999	-999
Insular	extant	Rodentia	Capromyidae	Mesocapromys	nanus	-999	-999
Insular	extant	Rodentia	Capromyidae	Mesocapromys	sanfelipensis	-999	-999
Insular	extant	Rodentia	Capromyidae	Mysateles	garridoi	-999	-999
Insular	extant	Rodentia	Capromyidae	Mysateles	gundlachi	-999	-999
Insular	extant	Rodentia	Capromyidae	Mysateles	melanurus	-999	-999
Insular	extant	Rodentia	Capromyidae	Mysateles	meridionalis	-999	-999
Insular	extant	Rodentia	Capromyidae	Mysateles	prehensilis	-999	-999
Insular	extant	Rodentia	Capromyidae	Plagiodontia	aedium	1267	68
Insular	historical	Rodentia	Capromyidae	Plagiodontia	araeum	-999	-999
Insular	historical	Rodentia	Capromyidae	Plagiodontia	ipnaeum	-999	-999
Insular	historical	Rodentia	Capromyidae	Rhizoplagiodontia	lemkei	-999	-999
Insular	extant	Rodentia	Ctenodactylidae	Massoutiera	mzabi	194	68
Insular	extant	Rodentia	Dasyproctidae	Dasyprocta	coibae	-999	-999
Insular	extant	Rodentia	Dasyproctidae	Dasyprocta	ruatanica	-999	-999
Insular	extant	Rodentia	Dipodidae	Salpingotus	pallidus	-999	-999
Insular	extant	Rodentia	Dipodidae	Sicista	caudata	-999	-999
Insular	extant	Rodentia	Echimyidae	Boromys	offella	-999	-999
Insular	extant	Rodentia	Echimyidae	Boromys	torrei	-999	-999
Insular	extant	Rodentia	Echimyidae	Brotomys	contractus	-999	-999
Insular	extant	Rodentia	Echimyidae	Brotomys	voratus	-999	-999
Insular	extant	Rodentia	Echimyidae	Heteropsomys	antillensis	-999	-999
Insular	extant	Rodentia	Echimyidae	Heteropsomys	insulans	-999	-999
Insular	extant	Rodentia	Echimyidae	Proechimys	trinitatis	-999	-999
Insular	extinct	Rodentia	Echimyidae	Puertoricomys	corozalus	-999	-999
Insular	historical	Rodentia	Erethizontidae	Sphiggurus	pallidus	-999	-999
Insular	extant	Rodentia	Heptaxodontidae	Amblyrhiza	inundata	-999	-999
Insular	extant	Rodentia	Heptaxodontidae	Clidomys	osborni	-999	-999
Insular	extant	Rodentia	Heptaxodontidae	Clidomys	parvus	-999	-999
Insular	historical	Rodentia	Heptaxodontidae	Elasmodontomys	obliquus	13700	145
Insular	historical	Rodentia	Heptaxodontidae	Quemisia	gravis	-999	-999
Insular	extant	Rodentia	Heteromyidae	Dipodomys	margaritae	-999	-999
Insular	extant	Rodentia	Heteromyidae	Dipodomys	compactus	49.3	83
Insular	extant	Rodentia	Hystricidae	Hystrix	crassispinis	-999	-999
Insular	extant	Rodentia	Hystricidae	Hystrix	javanica	-999	-999
Insular	extant	Rodentia	Hystricidae	Hystrix	sumatrae	-999	-999
Insular	extant	Rodentia	Hystricidae	Hystrix	pumila	2740	68
Insular	extant	Rodentia	Hystricidae	Hystrix	indica	10221.7	132
Insular	extant	Rodentia	Hystricidae	Hystrix	brachyura	8000	68, 118
Insular	extant	Rodentia	Hystricidae	Trichys	fasciculata	1750	118
Insular	extant	Rodentia	Muridae	Abditomys	latidens	-999	-999
Insular	extant	Rodentia	Muridae	Acomys	nesiotes	-999	-999
Insular	extant	Rodentia	Muridae	Acomys	minous	62.5	134
Insular	extant	Rodentia	Muridae	Akodon	hershkovitzi	-999	-999
Insular	extant	Rodentia	Muridae	Akodon	markhami	-999	-999
Insular	extant	Rodentia	Muridae	Anisomys	imitator	510.5	151
Insular	extant	Rodentia	Muridae	Anonymomys	mindorensis	-999	-999
Insular	extant	Rodentia	Muridae	Apodemus	argenteus	-999	-999
Insular	extant	Rodentia	Muridae	Apodemus	semotus	-999	-999
Insular	extant	Rodentia	Muridae	Apodemus	speciosus	-999	-999
Insular	extant	Rodentia	Muridae	Apomys	abrae	-999	-999
Insular	extant	Rodentia	Muridae	Apomys	datae	-999	-999
Insular	extant	Rodentia	Muridae	Apomys	hylocoetes	-999	-999
Insular	extant	Rodentia	Muridae	Apomys	insignis	-999	-999
Insular	extant	Rodentia	Muridae	Apomys	sacobianus	-999	-999
Insular	extant	Rodentia	Muridae	Apomys	microdon	35.1	121
Insular	extant	Rodentia	Muridae	Apomys	musculus	21.2	121
Insular	extant	Rodentia	Muridae	Apomys	littoralis	31	122
Insular	extant	Rodentia	Muridae	Archboldomys	luzonensis	35.4	121
Insular	extant	Rodentia	Muridae	Bandicota	bengalensis	227	132
Insular	extant	Rodentia	Muridae	Bandicota	indica	939.9	132
Insular	extant	Rodentia	Muridae	Batomys	dentatus	-999	-999
Insular	extant	Rodentia	Muridae	Batomys	granti	177.8	121
Insular	extant	Rodentia	Muridae	Batomys	salomonseni	187	122
Insular	extant	Rodentia	Muridae	Brachytarsomys	albicauda	200	150
Insular	extant	Rodentia	Muridae	Brachytarsomys	villosa	220	150
Insular	extant	Rodentia	Muridae	Brachyuromys	betsileoensis	92.5	150
Insular	extant	Rodentia	Muridae	Brachyuromys	ramirohitra	90	150
Insular	extant	Rodentia	Muridae	Bullimus	luzonicus	-999	-999
Insular	extant	Rodentia	Muridae	Bullimus	bagobus	432.5	122
Insular	extant	Rodentia	Muridae	Bunomys	andrewsi	-999	-999
Insular	extant	Rodentia	Muridae	Bunomys	chrysocomus	-999	-999
Insular	extant	Rodentia	Muridae	Bunomys	coelestis	-999	-999
Insular	extant	Rodentia	Muridae	Bunomys	fratrorum	-999	-999
Insular	extant	Rodentia	Muridae	Bunomys	heinrichi	-999	-999
Insular	extant	Rodentia	Muridae	Bunomys	penitus	-999	-999
Insular	extant	Rodentia	Muridae	Bunomys	prolatus	-999	-999
Insular	extant	Rodentia	Muridae	Canariomys	tamarani	-999	-999
Insular	extant	Rodentia	Muridae	Carpomys	melanurus	-999	-999
Insular	extant	Rodentia	Muridae	Carpomys	phaeurus	-999	-999
Insular	extant	Rodentia	Muridae	Celaenomys	silaceus	-999	-999
Insular	extant	Rodentia	Muridae	Chiropodomys	calamianensis	-999	-999
Insular	extant	Rodentia	Muridae	Chiropodomys	karlkoopmani	-999	-999
Insular	extant	Rodentia	Muridae	Chiropodomys	major	-999	-999
Insular	extant	Rodentia	Muridae	Chiropodomys	muroides	-999	-999
Insular	extant	Rodentia	Muridae	Chiropodomys	pusillus	-999	-999
Insular	extant	Rodentia	Muridae	Chiropodomys	gliroides	18	118
Insular	extant	Rodentia	Muridae	Chiruromys	forbesi	105.2	110
Insular	extant	Rodentia	Muridae	Chiruromys	forbesi	105.2	110
Insular	extant	Rodentia	Muridae	Chiruromys	lamia	47.2	151
Insular	extant	Rodentia	Muridae	Chiruromys	vates	45.6	151
Insular	extant	Rodentia	Muridae	Chrotomys	mindorensis	-999	-999
Insular	extant	Rodentia	Muridae	Chrotomys	whiteheadi	-999	-999
Insular	extant	Rodentia	Muridae	Chrotomys	gonzalesi	140.2	121
Insular	extant	Rodentia	Muridae	Clethrionomys	sikotanensis	-999	-999
Insular	extant	Rodentia	Muridae	Coccymys	albidens	-999	151
Insular	extant	Rodentia	Muridae	Coccymys	ruemmleri	29.7	151
Insular	extant	Rodentia	Muridae	Conilurus	penicillatus	153.5	59
Insular	extant	Rodentia	Muridae	Coryphomys	buhleri	-999	-999
Insular	extant	Rodentia	Muridae	Crateromys	australis	-999	-999
Insular	extant	Rodentia	Muridae	Crateromys	schadenbergi	-999	-999
Insular	historical	Rodentia	Muridae	Crateromys	paulus	-999	-999
Insular	extant	Rodentia	Muridae	Crossomys	moncktoni	165	151
Insular	extant	Rodentia	Muridae	Crunomys	celebensis	-999	-999
Insular	extant	Rodentia	Muridae	Crunomys	fallax	-999	-999
Insular	extant	Rodentia	Muridae	Crunomys	melanius	-999	-999
Insular	extant	Rodentia	Muridae	Crunomys	rabori	-999	-999
Insular	extant	Rodentia	Muridae	Dicrostonyx	exsul	-999	-999
Insular	extant	Rodentia	Muridae	Dicrostonyx	kilangmiutak	-999	-999
Insular	extant	Rodentia	Muridae	Dicrostonyx	unalascensis	-999	-999
Insular	extant	Rodentia	Muridae	Dicrostonyx	vinogradovi	-999	-999
Insular	extant	Rodentia	Muridae	Diplothrix	legatus	-999	-999
Insular	extant	Rodentia	Muridae	Echiothrix	leucura	-999	-999
Insular	extant	Rodentia	Muridae	Eliurus	ellermani	100	150
Insular	extant	Rodentia	Muridae	Eliurus	majori	100	150
Insular	extant	Rodentia	Muridae	Eliurus	minor	37.5	150
Insular	extant	Rodentia	Muridae	Eliurus	myoxinus	70	150
Insular	extant	Rodentia	Muridae	Eliurus	penicillatus	100	150
Insular	extant	Rodentia	Muridae	Eliurus	petteri	75	150
Insular	extant	Rodentia	Muridae	Eliurus	tanala	90	150
Insular	extant	Rodentia	Muridae	Eliurus	webbi	75	150
Insular	extant	Rodentia	Muridae	Eothenomys	melanogaster	-999	-999
Insular	extant	Rodentia	Muridae	Eropeplus	canus	-999	-999
Insular	extant	Rodentia	Muridae	Golunda	ellioti	65	117
Insular	extant	Rodentia	Muridae	Gymnuromys	roberti	97.5	150
Insular	extant	Rodentia	Muridae	Haeromys	margarettae	-999	-999
Insular	extant	Rodentia	Muridae	Haeromys	minahassae	-999	-999
Insular	extant	Rodentia	Muridae	Haeromys	pusillus	-999	-999
Insular	extant	Rodentia	Muridae	Hybomys	basilii	-999	-999
Insular	extant	Rodentia	Muridae	Hydromys	neobrittanicus	-999	-999
Insular	extant	Rodentia	Muridae	Hydromys	chrysogaster	353.5	151
Insular	extant	Rodentia	Muridae	Hydromys	habbema	-999	151
Insular	extant	Rodentia	Muridae	Hydromys	hussoni	-999	151
Insular	extant	Rodentia	Muridae	Hydromys	shawmayeri	-999	151
Insular	extant	Rodentia	Muridae	Hyomys	dammermani	932.5	151
Insular	extant	Rodentia	Muridae	Hyomys	goliath	817.5	151
Insular	extant	Rodentia	Muridae	Hypogeomys	antimena	1250	68
Insular	extant	Rodentia	Muridae	Hypogeomys	antimena	1250	68
Insular	extinct	Rodentia	Muridae	Hypogeomys	australis	-999	150
Insular	extant	Rodentia	Muridae	Kadarsanomys	sodyi	-999	-999
Insular	extant	Rodentia	Muridae	Komodomys	rintjanus	-999	-999
Insular	extant	Rodentia	Muridae	Lenomys	meyeri	-999	-999
Insular	extant	Rodentia	Muridae	Lenothrix	canus	150	118
Insular	extant	Rodentia	Muridae	Leopoldamys	siporanus	-999	-999
Insular	extant	Rodentia	Muridae	Leopoldamys	sabanus	391	118
Insular	extant	Rodentia	Muridae	Leopoldamys	edwardsi	300	119
Insular	extant	Rodentia	Muridae	Leptomys	elegans	84.8	151
Insular	extant	Rodentia	Muridae	Leptomys	ernstmayri	42.9	151
Insular	extant	Rodentia	Muridae	Leptomys	signatus	-999	151
Insular	extant	Rodentia	Muridae	Limnomys	sibuanus	-999	-999
Insular	extant	Rodentia	Muridae	Lorentzimys	nouhuysi	14.2	151
Insular	extant	Rodentia	Muridae	Macrotarsomys	bastardi	25	150
Insular	extant	Rodentia	Muridae	Macrotarsomys	ingens	55	150
Insular	extant	Rodentia	Muridae	Macruromys	elegans	-999	151
Insular	extant	Rodentia	Muridae	Macruromys	major	350	151
Insular	extant	Rodentia	Muridae	Mallomys	aroaensis	1664	151
Insular	extant	Rodentia	Muridae	Mallomys	gunung	2000	151
Insular	extant	Rodentia	Muridae	Mallomys	istapantap	1950	151
Insular	extant	Rodentia	Muridae	Mallomys	rothschildi	1157.5	151
Insular	historical	Rodentia	Muridae	Malpaisomys	insularis	-999	-999
Insular	extant	Rodentia	Muridae	Margaretamys	beccarii	-999	-999
Insular	extant	Rodentia	Muridae	Margaretamys	elegans	-999	-999
Insular	extant	Rodentia	Muridae	Margaretamys	parvus	-999	-999
Insular	extant	Rodentia	Muridae	Maxomys	alticola	-999	-999
Insular	extant	Rodentia	Muridae	Maxomys	baeodon	-999	-999
Insular	extant	Rodentia	Muridae	Maxomys	bartelsii	-999	-999
Insular	extant	Rodentia	Muridae	Maxomys	dollmani	-999	-999
Insular	extant	Rodentia	Muridae	Maxomys	hellwaldii	-999	-999
Insular	extant	Rodentia	Muridae	Maxomys	hylomyoides	-999	-999
Insular	extant	Rodentia	Muridae	Maxomys	inflatus	-999	-999
Insular	extant	Rodentia	Muridae	Maxomys	musschenbroekii	-999	-999
Insular	extant	Rodentia	Muridae	Maxomys	ochraceiventer	-999	-999
Insular	extant	Rodentia	Muridae	Maxomys	pagensis	-999	-999
Insular	extant	Rodentia	Muridae	Maxomys	panglima	-999	-999
Insular	extant	Rodentia	Muridae	Maxomys	surifer	-999	-999
